id,gender,citizenship,region,province,city_municipality,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,total_cash_inflow,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
23071,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,110000.0,100000,10000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,Yes
23072,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Bacoor,Locally Employed with Business ,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,58000.0,22000,36000.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,Yes
23073,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,42500.0,6000,36500.0,6-12 months,Free,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23074,Female,Filipino,Region III – Central Luzon,Pampanga,Mabalacat,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,55000.0,0,55000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
23075,Male,Filipino,NCR – National Capital Region,Metro Manila,Caloocan,Regular Employee,No other source of income,Yes,No,0,28000.0,4500,23500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,No
23076,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23000.0,10500,12500.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,1-2 years,Others,1500,Yes
23078,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,32000.0,6500,25500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
23079,Male,Filipino,Region III – Central Luzon,Bulacan,Calumpit,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,80000.0,8000,72000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
23081,Male,Filipino,Region IV‑A – CALABARZON,Laguna,Santa Rosa,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,113500.0,10500,103000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,6000,No
23082,Female,Filipino,Region IV‑A – CALABARZON,Cavite,Silang,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,11000.0,4300,6700.0,1-2 years,Rented,1-5 years,Single,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
23083,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,32000.0,5750,26250.0,More than 2 years,Owned,1-5 years,Married,0-1,Yes,2-5 years,Others,1000,No
23084,Male,Filipino,NCR – National Capital Region,Metro Manila,Muntinlupa,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,141000.0,19000,122000.0,More than 2 years,Others,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23102,Female,Filipino,Region IV‑A – CALABARZON,Rizal,Cainta,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,119706.0,10000,109706.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
23135,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23680.0,10300,13380.0,More than 2 years,Free,More than 5 years,Widowed,0-1,Yes,More than 5 years,Others,1200,No
23136,Female,Filipino,Region III – Central Luzon,Bulacan,Bocaue,Regular Employee,No other source of income,Yes,No,0,56000.0,7000,49000.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,Yes
23168,Male,Filipino,Region III – Central Luzon,Nueva Ecija,Lupao,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,36000.0,14500,21500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,2500,No
23201,Male,Filipino,Region IV‑A – CALABARZON,Rizal,Tanay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,25162.0,6000,19162.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23234,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20689.0,11000,9689.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Managerial/Officer,5000,No
23235,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Bacoor,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,71000.0,57500,13500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,0,Yes
23236,Male,Filipino,Region IV‑A – CALABARZON,Cavite,Carmona,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,18500,-18500.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0,No
23237,Male,Filipino,NCR – National Capital Region,Metro Manila,Caloocan,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,15000.0,2300,12700.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
23238,Female,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,300300.0,14500,285800.0,1-2 years,Rented,1-5 years,Single,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
23240,Male,Filipino,Region XIII – Caraga,Agusan del Sur,Bayugan,Regular Employee,No other source of income,Yes,No,0,9000.0,3400,5600.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Others,0,No
23241,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bago,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25500.0,6600,18900.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23242,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,90000.0,18100,71900.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Professional/Managerial/Officer,8200,Yes
23243,Female,Filipino,Region XI – Davao Region,Davao del Norte,Tagum,Regular Employee,No other source of income,Yes,No,0,123200.0,20000,103200.0,More than 2 years,Rented,1-5 years,Single,more than 3,Yes,1-2 years,Others,0,Yes
23244,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Talisay,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,16500.0,5350,11150.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,8500,No
23245,Female,Filipino,NCR – National Capital Region,Metro Manila,Caloocan,Regular Employee,No other source of income,Yes,No,0,29000.0,11000,18000.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
23246,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Regular Employee,No other source of income,Yes,No,0,141397.0,23250,118147.0,More than 2 years,Owned,More than 5 years,Separated,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
23247,Female,Filipino,NCR – National Capital Region,Metro Manila,Caloocan,Regular Employee,No other source of income,Yes,No,0,50000.0,7200,42800.0,More than 2 years,Owned,More than 5 years,Single,2-3,Yes,More than 5 years,Others,0,No
23248,Female,Filipino,Region III – Central Luzon,Bulacan,Baliuag,Regular Employee,No other source of income,Yes,No,0,22000.0,6500,15500.0,1-2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,1400,Yes
23249,Male,Filipino,NCR – National Capital Region,Metro Manila,Quezon City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,28000.0,20500,7500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,1200,Yes
23251,Female,Filipino,Region III – Central Luzon,Pampanga,Mabalacat,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,34000.0,19000,15000.0,More than 2 years,Owned,Less than a year,Married,2-3,No,Less than 1 year,Others,0,Yes
23252,Female,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,75000.0,7009,67991.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0,No
23253,Male,Filipino,Region III – Central Luzon,Bulacan,Meycauayan,Regular Employee,No other source of income,Yes,No,0,140000.0,5500,134500.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,1000,No
23254,Female,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,78000.0,12000,66000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Managerial/Officer,0,No
23257,Male,Filipino,Region III – Central Luzon,Pampanga,Arayat,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,56000.0,13500,42500.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,Yes
23258,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Bacolod City,Locally Employed,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,76000.0,17500,58500.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Managerial/Officer,0,Yes
23259,Female,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Regular Employee,No other source of income,Yes,No,0,25000.0,30000,-5000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
23260,Male,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,Yes,No,0,16785.0,27900,-11115.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,7000,Yes
23261,Female,Filipino,Region VI – Western Visayas,Iloilo,Guimbal,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,59690.0,7300,52390.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Managerial/Officer,1500,No
23262,Male,Filipino,NCR – National Capital Region,Metro Manila,Manila,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,83500.0,10500,73000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Others,0,Yes
23263,Female,Filipino,Region XII – SOCCSKSARGEN,South Cotabato,Koronadal,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,100000.0,19000,81000.0,More than 2 years,Rented,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,20000,Yes
23264,Male,Filipino,Region XI – Davao Region,Davao del Sur,Davao City,Regular Employee,No other source of income,Yes,No,0,40000.0,8500,31500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
23265,Female,Filipino,Region IV‑A – CALABARZON,Laguna,Cabuyao,Regular Employee,No other source of income,Yes,No,0,68900.0,28000,40900.0,More than 2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,12800,Yes
23267,Female,Filipino,Region IV‑A – CALABARZON,Laguna,Los Baños,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,83865.0,23500,60365.0,More than 2 years,Owned,More than 5 years,Widowed,2-3,Yes,More than 5 years,Professional/Managerial/Officer,18000,No
23268,Male,Filipino,Region VI – Western Visayas,Negros Occidental,Silay,Locally Employed,No other source of income,Yes,No,0,30000.0,2000,28000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,Yes
23269,Male,Filipino,Region IV‑A – CALABARZON,Laguna,San Pedro,Regular Employee,No other source of income,Yes,No,0,58000.0,0,58000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,Yes
23270,Male,Filipino,Region IV‑A – CALABARZON,Batangas,Cuenca,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,64000.0,4500,59500.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,No
23271,Female,Filipino,Region IV‑A – CALABARZON,Laguna,San Pablo,Regular Employee,No other source of income,Yes,No,0,25000.0,5000,20000.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,800,Yes
23272,Female,Filipino,NCR – National Capital Region,Metro Manila,Pasig,Regular Employee,No other source of income,Yes,No,0,298000.0,25000,273000.0,More than 2 years,Others,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0,Yes
23273,Female,Filipino,Region III – Central Luzon,Bulacan,Marilao,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,69590.0,15500,54090.0,More than 2 years,Others,More than 5 years,Married,more than 3,Yes,More than 5 years,Professional/Non-Officer/Skilled,1000,Yes
23275,Female,Filipino,NCR – National Capital Region,Metro Manila,Marikina,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,55000.0,14500,40500.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
23276,Female,Filipino,Region III – Central Luzon,Pampanga,Bacolor,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,106489.0,23500,82989.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
