id,gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank
19347,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,21000.0,0,10000,0.0,0,0,0,31000.0,5000,3000,0,0,0,3000,0,0,0,0,5000,0,0,16000,15000.0,1-2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0,Yes
19348,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,35000.0,0,2500,3500.0,0,0,0,41000.0,0,1500,4000,0,0,3500,0,0,0,0,4000,0,0,13000,28000.0,More than 2 years,Rented,1-5 years,Married,0-1,No,2-5 years,Others,3020,No
19349,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,27000.0,0,0,0.0,0,0,0,27000.0,0,500,0,0,0,1500,0,0,0,0,6000,0,0,8000,19000.0,More than 2 years,Owned,1-5 years,Married,2-3,No,2-5 years,Professional/Managerial/Officer,0,No
19372,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,43000.0,46000,7000,34000.0,0,0,0,130000.0,2000,2000,0,0,0,5000,0,0,0,0,2000,0,5000,16000,114000.0,1-2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0,No
19405,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40000.0,0,0,0.0,0,0,0,40000.0,1000,0,5500,0,0,0,0,0,0,0,8000,0,2800,17300,22700.0,More than 2 years,Rented,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
19406,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,18000.0,0,0,10000.0,0,0,0,28000.0,2000,1000,0,0,0,2000,0,0,0,0,8000,0,2600,15600,12400.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,3500,Yes
19438,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,17500.0,4000,500,3500.0,0,0,0,25500.0,550,700,2500,0,0,200,0,0,0,0,2000,0,0,5950,19550.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
19471,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,15000,7000,0.0,0,0,0,42000.0,400,0,0,0,0,400,0,0,0,0,7500,0,700,9000,33000.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0,No
19537,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,48972.0,20000,1200,0.0,0,0,0,70172.0,2000,500,7700,0,0,2000,0,0,0,0,5000,0,5000,22200,47972.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,5000,Yes
19570,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,30000.0,30000,0,10000.0,0,0,0,70000.0,1000,1000,0,0,0,6000,0,0,0,0,10000,0,3000,21000,49000.0,More than 2 years,Others,1-5 years,Married,0-1,Yes,2-5 years,Others,0,No
19571,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30200.0,0,0,0.0,0,0,0,30200.0,2000,1000,0,0,0,3000,0,0,0,0,5000,0,0,11000,19200.0,1-2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,1800,Yes
19603,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25200.0,0,13000,0.0,0,0,0,38200.0,2000,1000,2000,0,0,1000,0,0,0,0,3000,0,0,9000,29200.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,3000,Yes
19604,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,23700.0,0,0,0.0,0,0,0,23700.0,2000,0,0,0,0,4000,0,0,0,0,3000,0,2500,11500,12200.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,2500,No
19605,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,26000.0,0,0,0.0,0,0,0,26000.0,0,0,0,0,0,2500,0,0,0,0,8000,0,0,10500,15500.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0,No
19636,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,34000.0,50000000,20000,0.0,0,0,0,50054000.0,0,2000,0,0,0,4000,0,0,0,0,10000,0,2000,18000,50036000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,17000,Yes
19735,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,20000.0,0,0,0.0,0,0,0,20000.0,1000,500,0,0,0,1100,0,0,0,0,5000,0,0,7600,12400.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Others,0,No
19768,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,47000.0,0,0,0.0,0,0,0,47000.0,500,1000,3000,0,0,5000,0,0,0,0,4000,0,2000,15500,31500.0,More than 2 years,Free,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,No
19801,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,40350.0,0,1500,0.0,0,0,0,41850.0,1000,1000,5000,0,0,0,0,0,0,0,1500,0,0,8500,33350.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0,Yes
19834,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,70000.0,0,0,2000.0,0,0,0,72000.0,0,0,0,0,0,2000,0,0,0,0,10000,0,6000,18000,54000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0,Yes
19867,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,24000.0,22000,2500,0.0,0,0,0,48500.0,0,0,3000,0,0,0,0,0,0,0,2000,0,0,5000,43500.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,3750,No
19900,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,31000.0,0,0,0.0,0,0,0,31000.0,2000,350,0,0,0,0,0,0,0,0,2500,0,0,4850,26150.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,2800,Yes
19933,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,80000.0,0,20000,20000.0,0,0,0,120000.0,0,0,0,0,0,2000,0,0,0,0,2000,0,0,4000,116000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
19999,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,70000.0,0,0,0.0,0,0,0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
20000,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,80000.0,0,0,0.0,0,0,0,80000.0,0,0,0,0,0,4000,0,0,0,0,0,0,5000,9000,71000.0,More than 2 years,Free,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
20032,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,0.0,20000,0,0.0,0,0,0,20000.0,3000,2000,0,0,0,5000,0,0,0,0,5000,0,0,15000,5000.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0,No
20065,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,52000.0,0,5000,0.0,0,0,0,57000.0,3000,3000,10000,0,0,10000,0,0,0,0,3000,0,0,29000,28000.0,1-2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
20098,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,196000.0,0,0,0.0,0,0,0,196000.0,10000,5000,20000,0,0,1000,0,0,0,0,8000,0,0,44000,152000.0,1-2 years,Rented,More than 5 years,Single,0-1,No,More than 5 years,Professional/Managerial/Officer,100000,Yes
20131,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,41000.0,0,0,0.0,0,0,0,41000.0,2000,2000,0,0,0,1500,0,0,0,0,10000,0,5000,20500,20500.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,0,No
20132,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,26730.0,0,0,0.0,0,0,0,26730.0,5000,1000,0,0,0,2500,0,0,0,0,3000,0,0,11500,15230.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,5400,Yes
20164,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,85000.0,100000,10000,70000.0,0,0,0,265000.0,1000,500,0,0,0,3000,0,0,0,0,5000,0,0,9500,255500.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
20197,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,31000.0,0,0,0.0,0,0,0,31000.0,5000,3000,0,0,0,7000,0,0,0,0,3000,0,0,18000,13000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,Yes
20230,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,36000.0,0,0,0.0,0,0,0,36000.0,5000,500,0,0,0,13000,0,0,0,0,2000,0,0,20500,15500.0,More than 2 years,Free,1-5 years,Single,0-1,No,1-2 years,Others,0,No
20263,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,25000.0,0,0,0.0,0,0,0,25000.0,0,1000,3500,0,0,4000,0,0,0,0,5000,0,0,13500,11500.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,0,No
20264,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,52000.0,0,5000,0.0,0,0,0,57000.0,5000,2000,10000,0,0,5000,0,0,0,0,3000,0,0,25000,32000.0,1-2 years,Rented,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
20298,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,59993.0,53000,0,30000.0,0,0,0,142993.0,2500,2000,0,0,0,2700,0,0,0,0,4000,0,0,11200,131793.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,1250,Yes
20329,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,20000.0,0,0,0.0,0,0,0,20000.0,0,0,0,0,0,2000,0,0,0,0,2000,0,2000,6000,14000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
20330,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,150000.0,100000,0,35000.0,0,0,0,285000.0,2000,1500,0,0,0,4000,0,0,0,0,10000,0,4000,21500,263500.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
20331,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,20000.0,12000,0,0.0,0,0,0,32000.0,0,500,0,0,0,2000,0,0,0,0,3000,0,0,5500,26500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,1500,No
20332,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,100000.0,0,0,0.0,0,0,0,100000.0,10000,5000,0,0,0,6000,0,0,0,0,5000,0,10000,36000,64000.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
20362,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,131000.0,0,0,0.0,0,0,0,131000.0,0,5000,0,0,0,10000,0,0,0,0,15000,0,17000,47000,84000.0,More than 2 years,Free,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
20395,Female,Filipino,Regular Employee,No other source of income,Yes,No,0,57000.0,0,0,0.0,0,0,0,57000.0,0,2000,0,0,0,4000,0,0,0,0,7000,0,0,13000,44000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,No
20428,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,10000.0,0,1000,0.0,0,0,0,11000.0,0,0,0,0,0,1000,0,0,0,0,2000,0,0,3000,8000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0,No
20462,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,27000.0,0,0,0.0,0,0,0,27000.0,1000,500,0,0,0,4000,0,0,0,0,4000,0,0,9500,17500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,1000,No
20463,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,18500.0,0,0,0.0,0,0,0,18500.0,3000,1000,2500,0,0,0,0,0,0,0,2500,0,0,9000,9500.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,6500,Yes
20494,Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0,70000.0,40000,0,0.0,0,0,0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0,No
20527,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,0,0,40000.0,0,0,0,80000.0,1000,0,0,0,0,2500,0,0,0,0,2000,0,5000,10500,69500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0,No
20560,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,0.0,180000,0,0.0,0,0,0,180000.0,3000,5000,3000,0,0,2000,0,0,0,0,7000,0,0,20000,160000.0,More than 2 years,Owned,,Married,0-1,No,,,6000,Yes
20593,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,12500.0,1000,1000,1000.0,0,0,0,15500.0,1000,1000,0,0,0,700,0,0,0,0,1500,0,0,4200,11300.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Managerial/Officer,500,Yes
20626,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,12700.0,1000,1000,0.0,0,0,0,14700.0,500,500,0,0,0,700,0,0,0,0,1500,0,0,3200,11500.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Managerial/Officer,500,Yes
20692,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,13000.0,0,0,5000.0,0,0,0,18000.0,1500,1000,0,0,0,500,0,0,0,0,3500,0,2000,8500,9500.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Others,0,No
20693,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,30200.0,0,0,0.0,0,0,0,30200.0,5000,1000,0,0,0,6000,0,0,0,0,3000,0,0,15000,15200.0,1-2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,3000,Yes
20725,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,60000.0,0,7500,0.0,0,0,0,67500.0,0,1000,0,0,0,1000,0,0,0,0,5000,0,1000,8000,59500.0,More than 2 years,Free,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0,Yes
20726,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,26000.0,15000,10000,0.0,0,0,0,51000.0,0,0,0,0,0,2500,0,0,0,0,7500,0,2000,12000,39000.0,More than 2 years,Free,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
20727,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,112500.0,0,0,0.0,0,0,0,112500.0,7000,5000,0,0,0,6100,0,0,0,0,20000,0,0,38100,74400.0,More than 2 years,Owned,More than 5 years,Separated,2-3,No,More than 5 years,Professional/Managerial/Officer,0,Yes
20728,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,110000.0,0,0,0.0,0,0,0,110000.0,5000,5000,0,0,0,5000,0,0,0,0,7500,0,10000,32500,77500.0,More than 2 years,Owned,More than 5 years,Married,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0,No
20729,Male,Filipino,Regular Employee,No other source of income,Yes,No,0,30800.0,0,0,0.0,0,0,0,30800.0,0,1500,0,0,0,700,0,0,0,0,1500,0,0,3700,27100.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0,No
20758,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,42000.0,0,0,0.0,0,0,0,42000.0,2000,2500,0,0,0,1500,0,0,0,0,10000,0,5000,21000,21000.0,More than 2 years,Others,More than 5 years,Married,0-1,Yes,More than 5 years,Others,0,No
20791,Female,Filipino,Probationary,No other source of income,Yes,No,0,27000.0,0,0,30000.0,0,0,0,57000.0,1000,1000,4500,0,0,3000,0,0,0,0,10000,0,1500,21000,36000.0,More than 2 years,Rented,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0,No
20792,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,40000.0,5000,10000,20000.0,0,0,0,75000.0,4000,1000,0,0,0,2000,0,0,0,0,5000,0,2000,14000,61000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,2000,No
20794,Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,0,0,0.0,0,0,0,50000.0,0,1000,0,0,0,10001000,0,0,0,0,5000,0,500,10007500,-9957500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,No
20824,Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,24500.0,0,0,0.0,0,0,0,24500.0,2000,1000,0,0,0,0,0,0,0,0,1500,0,0,4500,20000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Managerial/Officer,0,Yes
20857,Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0,31400.0,150000,0,0.0,0,0,0,181400.0,0,0,0,0,0,5000,0,0,0,0,20000,0,6000,31000,150400.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0,Yes
20890,Male,Filipino,Project based,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0,50000.0,0,0,0.0,0,0,0,50000.0,500,1000,0,0,0,1500,0,0,0,0,3000,0,1000,7000,43000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0,Yes
