gender,citizenship,employment_and_or_business_information,additional_household_member_source_of_income,do_you_have_a_co_borrower,my_spouse_is_my_co_borrower,business_gross_sales,salary,business_net_income,commission,other_income,incentive_commission,other_gig_work_salary,other_income_pension_remittance,total_cash_inflow,miscellaneous,clothing,rental_expenses,salaries_helper,transportation,utilities,household_premium,loan_payments,fuel_lpg,medical_expenses,food_expenses,other_expenses,education_expenses,total_cash_outflow,net_income,years_in_residence,home_ownership,agency_years,marital_status,no_of_children,with_children_attending_school,how_many_years_in_the_company,position,outstanding_obligation_other_loans,do_you_have_deposit_or_credit_cards_with_other_bank,credit_score
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,1000.0,0.0,500.0,3500.0,26500.0,More than 2 years,Owned,More than 5 years,Widowed,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,65
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15910.0,0.0,0.0,0.0,0.0,0.0,0.0,15910.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,2500.0,13410.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,57
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,2800.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,5000.0,0.0,1500.0,10800.0,7200.0,1-2 years,Rented,1-5 years,Single,2-3,No,2-5 years,Professional/Non-Officer/Skilled,0.0,Yes,52
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,40000.0,10000.0,0.0,0.0,0.0,0.0,0.0,50000.0,2000.0,2000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,7000.0,0.0,10000.0,23000.0,27000.0,More than 2 years,Others,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,57
Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0.0,80000.0,0.0,0.0,50000.0,0.0,0.0,0.0,130000.0,0.0,0.0,4000.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2000.0,0.0,1000.0,8500.0,121500.0,More than 2 years,Rented,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,55
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,18000.0,0.0,0.0,15000.0,0.0,0.0,0.0,33000.0,1500.0,1000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,9000.0,24000.0,More than 2 years,Owned,More than 5 years,Married,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,63
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,20000.0,10000.0,40000.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,4000.0,66000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,61
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,35000.0,40000.0,50000.0,5000.0,0.0,0.0,0.0,130000.0,2000.0,1000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,3000.0,16000.0,114000.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No,60
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,14000.0,15000.0,3000.0,0.0,0.0,0.0,0.0,32000.0,2000.0,1000.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,7500.0,24500.0,More than 2 years,Owned,1-5 years,Single,2-3,No,2-5 years,Professional/Managerial/Officer,0.0,Yes,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15910.0,0.0,0.0,0.0,0.0,0.0,0.0,15910.0,2000.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,5300.0,10610.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No,55
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,1500.0,0.0,1000.0,7500.0,14500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,No,59
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,25000.0,10000.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,4500.0,30500.0,More than 2 years,Owned,Less than a year,Married,0-1,No,Less than 1 year,Professional/Managerial/Officer,0.0,No,63
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,16000.0,0.0,0.0,11200.0,0.0,0.0,0.0,27200.0,6000.0,4000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,21000.0,6200.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Managerial/Officer,0.0,No,60
Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,22500.0,12000.0,4500.0,22500.0,0.0,0.0,0.0,61500.0,2000.0,2000.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,6000.0,0.0,1500.0,12700.0,48800.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,1500.0,No,60
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,3000.0,5000.0,1000.0,0.0,0.0,0.0,29000.0,3000.0,3000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,7000.0,0.0,5000.0,21000.0,8000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0.0,No,62
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,0.0,0.0,12000.0,0.0,0.0,0.0,32000.0,1000.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,5500.0,26500.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0.0,No,60
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,14000.0,14000.0,2500.0,3000.0,0.0,0.0,0.0,33500.0,0.0,1000.0,4000.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,5000.0,0.0,1500.0,14000.0,19500.0,6-12 months,Rented,1-5 years,Single,0-1,Yes,1-2 years,Professional/Managerial/Officer,0.0,Yes,56
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,15120.0,0.0,3000.0,2000.0,0.0,0.0,0.0,20120.0,0.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2000.0,0.0,1500.0,4500.0,15620.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Professional/Managerial/Officer,0.0,No,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,38785.0,0.0,0.0,0.0,0.0,0.0,0.0,38785.0,5000.0,2000.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,21000.0,17785.0,More than 2 years,Owned,1-5 years,Married,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,65000.0,0.0,0.0,25000.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,8000.0,82000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,Yes,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,40000.0,25000.0,30000.0,70000.0,0.0,0.0,0.0,165000.0,5000.0,1000.0,5000.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,7000.0,0.0,2000.0,25500.0,139500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No,63
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,230000.0,5000.0,20000.0,200000.0,0.0,0.0,0.0,455000.0,10000.0,5000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,15000.0,0.0,80000.0,116000.0,339000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Managerial/Officer,0.0,No,65
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2000.0,0.0,1500.0,7500.0,14500.0,More than 2 years,Free,1-5 years,Single,0-1,No,2-5 years,Professional/Managerial/Officer,0.0,Yes,59
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,1000.0,1000.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,20500.0,1100.0,More than 2 years,Owned,More than 5 years,Single,0-1,No,More than 5 years,Professional/Non-Officer/Skilled,80000.0,Yes,60
Female,Filipino,Probationary,No other source of income,Yes,No,0.0,20000.0,1800.0,25000.0,0.0,0.0,0.0,0.0,46800.0,1000.0,2000.0,1000.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,7500.0,39300.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No,49
Male,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,2262.0,0.0,0.0,100.0,0.0,0.0,0.0,2362.0,2000.0,1000.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,16500.0,-14138.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Others,0.0,Yes,58
Female,Filipino,Probationary,No other source of income,Yes,No,0.0,20000.0,18000.0,25009.0,0.0,0.0,0.0,0.0,63009.0,1000.0,1000.0,1000.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,6500.0,56509.0,More than 2 years,Rented,1-5 years,Single,0-1,No,1-2 years,Others,0.0,No,49
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,33000.0,0.0,3500.0,0.0,0.0,0.0,0.0,36500.0,2000.0,1500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,9000.0,27500.0,More than 2 years,Free,Less than a year,Single,0-1,No,Less than 1 year,Others,0.0,Yes,56
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,9000.0,16000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,1191.0,No,59
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,110000.0,35000.0,8000.0,0.0,0.0,0.0,0.0,153000.0,3000.0,500.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,8000.0,0.0,3000.0,20500.0,132500.0,More than 2 years,Others,More than 5 years,Single,0-1,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,55
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,32800.0,0.0,0.0,0.0,0.0,0.0,0.0,32800.0,2800.0,0.0,2500.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,16300.0,16500.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,900.0,Yes,57
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,70000.0,0.0,0.0,20000.0,0.0,0.0,0.0,90000.0,2500.0,2500.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,5000.0,0.0,20000.0,39000.0,51000.0,More than 2 years,Others,1-5 years,Married,2-3,Yes,2-5 years,Professional/Managerial/Officer,0.0,No,58
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,20000.0,0.0,0.0,12000.0,0.0,0.0,0.0,32000.0,1000.0,1000.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,4000.0,0.0,2000.0,8500.0,23500.0,More than 2 years,Owned,Less than a year,Married,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,50000.0,0.0,0.0,55000.0,0.0,0.0,0.0,105000.0,3000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,13000.0,92000.0,6-12 months,Owned,1-5 years,Married,0-1,Yes,1-2 years,Professional/Managerial/Officer,0.0,No,61
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,9000.0,0.0,6000.0,0.0,0.0,0.0,0.0,15000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,500.0,1700.0,13300.0,More than 2 years,Free,Less than a year,Single,more than 3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,56
Female,Filipino,OFW/Seafarers,No other source of income,Yes,No,0.0,21000.0,20000.0,21000.0,3000.0,0.0,0.0,0.0,65000.0,2000.0,2000.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,5000.0,0.0,3000.0,16000.0,49000.0,6-12 months,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,10000.0,Yes,56
Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,3500.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2000.0,22500.0,22500.0,More than 2 years,Rented,Less than a year,Married,2-3,Yes,Less than 1 year,Others,0.0,No,54
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,22000.0,0.0,0.0,10000.0,0.0,0.0,0.0,32000.0,1000.0,500.0,4000.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,2000.0,0.0,1500.0,9700.0,22300.0,More than 2 years,Rented,Less than a year,Single,2-3,Yes,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,52
Male,Filipino,Probationary,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,2000.0,2000.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,10200.0,13800.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,53
Male,Filipino,OFW/Seafarers,No other source of income,Yes,No,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,5000.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,39000.0,-37000.0,More than 2 years,Others,1-5 years,Married,more than 3,Yes,2-5 years,Professional/Non-Officer/Skilled,6600.0,No,53
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,13000.0,50000.0,30000.0,0.0,0.0,0.0,0.0,93000.0,1500.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,9000.0,84000.0,More than 2 years,Owned,1-5 years,Single,0-1,No,2-5 years,Others,0.0,Yes,59
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,2000.0,0.0,8000.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,13140.0,22860.0,More than 2 years,Others,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,3000.0,Yes,54
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,130000.0,10500.0,0.0,60000.0,0.0,0.0,0.0,200500.0,0.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,6000.0,0.0,2000.0,16400.0,184100.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,Yes,66
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,14000.0,5000.0,3000.0,2000.0,0.0,0.0,0.0,24000.0,1000.0,1000.0,2500.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,2000.0,0.0,5000.0,11700.0,12300.0,More than 2 years,Owned,1-5 years,Single,0-1,No,1-2 years,Professional/Non-Officer/Skilled,0.0,No,57
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,25000.0,0.0,15000.0,0.0,0.0,0.0,0.0,40000.0,0.0,3000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,15000.0,25000.0,More than 2 years,Free,More than 5 years,Single,0-1,No,More than 5 years,Others,0.0,No,54
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,20000.0,21000.0,1000.0,0.0,0.0,0.0,0.0,42000.0,3000.0,500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000.0,12500.0,29500.0,1-2 years,Rented,1-5 years,Single,0-1,Yes,1-2 years,Professional/Non-Officer/Skilled,0.0,No,55
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Others,0.0,No,61
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,35000.0,0.0,0.0,6000.0,0.0,0.0,0.0,41000.0,2000.0,500.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,3000.0,0.0,1000.0,7000.0,34000.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Non-Officer/Skilled,0.0,No,63
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,6200.0,500.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,3500.0,2700.0,More than 2 years,Owned,Less than a year,Single,2-3,Yes,Less than 1 year,Others,0.0,No,55
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,75000.0,0.0,0.0,30000.0,0.0,0.0,0.0,105000.0,1500.0,1000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,8000.0,0.0,2500.0,16000.0,89000.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0.0,No,62
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,26000.0,0.0,30000.0,0.0,0.0,0.0,0.0,56000.0,2000.0,1000.0,2500.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2500.0,0.0,1500.0,11500.0,44500.0,More than 2 years,Owned,1-5 years,Married,2-3,Yes,1-2 years,Professional/Managerial/Officer,0.0,No,65
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,3500.0,26500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,58
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,2000.0,1000.0,6500.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,17000.0,0.0,3000.0,35500.0,34500.0,More than 2 years,Rented,More than 5 years,Single,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,4200.0,No,56
Male,Filipino,Regular Employee,No other source of income,Yes,No,0.0,15910.0,0.0,7500.0,0.0,0.0,0.0,0.0,23410.0,0.0,500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,4500.0,18910.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Others,0.0,No,50
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3000.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,10000.0,0.0,1500.0,17800.0,-17800.0,More than 2 years,Rented,1-5 years,Single,0-1,Yes,1-2 years,Professional/Non-Officer/Skilled,0.0,Yes,56
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,22000.0,0.0,0.0,10000.0,0.0,0.0,0.0,32000.0,2000.0,1000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,7500.0,24500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,2000.0,Yes,60
Female,Filipino,OFW/Seafarers,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,500.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,4000.0,10500.0,11500.0,More than 2 years,Owned,1-5 years,Single,2-3,Yes,1-2 years,Others,0.0,No,55
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,30000.0,0.0,0.0,100.0,0.0,0.0,0.0,30100.0,0.0,1000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,3500.0,0.0,5000.0,11000.0,19100.0,More than 2 years,Others,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,No,49
Female,Filipino,Project based,No other source of income,Yes,No,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,500.0,500.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,3500.0,11500.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Others,0.0,Yes,56
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,500.0,500.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,3000.0,12000.0,More than 2 years,Owned,Less than a year,Single,0-1,No,Less than 1 year,Professional/Non-Officer/Skilled,0.0,Yes,58
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,28161.0,0.0,0.0,5000.0,0.0,0.0,0.0,33161.0,0.0,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,3000.0,0.0,2000.0,7000.0,26161.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Professional/Non-Officer/Skilled,0.0,No,63
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,10500.0,5000.0,2000.0,6000.0,0.0,0.0,0.0,23500.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,2400.0,21100.0,More than 2 years,Owned,1-5 years,Married,0-1,No,1-2 years,Others,0.0,Yes,62
Female,Filipino,Regular Employee,No other source of income,Yes,No,0.0,45000.0,30000.0,25000.0,0.0,0.0,0.0,0.0,100000.0,3000.0,1000.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,5000.0,0.0,2000.0,14000.0,86000.0,More than 2 years,Owned,1-5 years,Single,0-1,Yes,2-5 years,Professional/Non-Officer/Skilled,0.0,No,61
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,0.0,10000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,41000.0,99000.0,More than 2 years,Owned,More than 5 years,Separated,more than 3,No,More than 5 years,Others,5000.0,Yes,56
Female,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",Yes,0.0,14805.0,10000.0,0.0,0.0,0.0,0.0,0.0,24805.0,1000.0,1000.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,17000.0,7805.0,More than 2 years,Owned,More than 5 years,Married,2-3,Yes,More than 5 years,Others,0.0,No,62
Male,Filipino,Regular Employee,No other source of income,"No, please prepare postdated checks for your monthly amortization",No,0.0,15000.0,0.0,0.0,4500.0,0.0,0.0,0.0,19500.0,500.0,500.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,500.0,0.0,2000.0,5200.0,14300.0,More than 2 years,Others,1-5 years,Single,0-1,No,2-5 years,Professional/Non-Officer/Skilled,0.0,No,50
